1055	53.6 	15.8 	30.6 
1056	53.6 	15.8 	30.6 
1057	53.6 	15.8 	30.6 
1058	53.6 	15.8 	30.6 
1059	53.6 	15.8 	30.6 
1060	53.6 	15.8 	30.6 
1061	53.6 	15.8 	30.6 
1062	53.6 	15.8 	30.6 
1063	53.6 	15.8 	30.6 
1064	53.6 	15.8 	30.6 
1066	53.6 	15.8 	30.6 
1067	53.6 	15.8 	30.6 
1068	57 	15.6 	27.1 
1069	57 	15.6 	27.1 
1070	57 	15.6 	27.1 
1071	57 	15.6 	27.1 
1072	57 	15.6 	27.1 
1074	57 	15.6 	27.1 
1075	57 	15.6 	27.1 
